customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06340,Female,0,No,No,19,Yes,No phone service,No,No,No,No,No,No internet service,No internet service,One year,No,Credit card (automatic),111.96,2088.88,No
CUST-06341,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.4,300.6,Yes
CUST-06342,Male,1,No,Yes,51,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,One year,No,Mailed check,90.1,4570.25,No
CUST-06343,Female,0,No,Yes,5,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),31.45,138.11,No
CUST-06344,Female,0,Yes,No,38,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.2,2137.48,No
CUST-06345,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),75.36,2402.58,No
CUST-06346,Female,0,Yes,No,53,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),116.31,6182.53,No
CUST-06347,Male,0,No,No,64,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),50.03,3213.96,No
CUST-06348,Male,0,No,No,28,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.13,1112.47,No
CUST-06349,Male,0,No,No,40,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),80.58,3154.04,No
CUST-06350,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,65.56,4160.06,Yes
CUST-06351,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),44.07,1354.48,No
CUST-06352,Male,0,Yes,Yes,65,Yes,No,No,Yes,Yes,No,No internet service,No,No,One year,Yes,Mailed check,91.2,5914.99,No
CUST-06353,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.68,4215.51,No
CUST-06354,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),91.28,1423.35,Yes
CUST-06355,Male,0,Yes,Yes,42,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),101.4,4210.32,No
CUST-06356,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),85.95,5511.84,No
CUST-06357,Male,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),86.36,5819.05,No
CUST-06358,Female,0,Yes,Yes,33,No,Yes,DSL,No,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,62.4,2182.62,No
CUST-06359,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,75.95, ,No
CUST-06360,Male,0,Yes,Yes,22,No,No,No,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),86.2,1901.31,Yes
CUST-06361,Female,1,No,Yes,5,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,70.02,365.67,No
CUST-06362,Male,0,No,No,15,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),86.8,1255.47,Yes
CUST-06363,Male,0,No,No,1,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,No,Mailed check,106.33,171.14,No
CUST-06364,Female,0,No,No,26,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),60.79,1526.78,No
CUST-06365,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),62.13,1108.42,No
CUST-06366,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),95.7,2554.24,No
CUST-06367,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,49.59,1674.94,No
CUST-06368,Female,0,No,No,67,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),25.71,1791.87,No
CUST-06369,Female,0,No,No,48,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,56.25,2662.18,No
CUST-06370,Male,1,Yes,Yes,6,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),69.38,446.81,No
CUST-06371,Male,0,No,No,36,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.89,1739.96,Yes
CUST-06372,Male,0,No,No,24,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,85.4,2115.08,No
CUST-06373,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,71.76,2866.23,No
CUST-06374,Male,1,No,No,61,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.98,2994.21,No
CUST-06375,Female,0,Yes,Yes,40,Yes,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,35.13,1334.98,No
CUST-06376,Female,0,No,No,13,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),91.26,1233.85,Yes
CUST-06377,Female,1,Yes,Yes,53,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),18.1,976.05,No
CUST-06378,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),54.63,-26.38,No
CUST-06379,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),49.38,2332.35,Yes
CUST-06380,Male,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1509.19,Yes
CUST-06381,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),114.2,6107.57,No
CUST-06382,Female,1,No,No,11,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,50.87,562.54,Yes
CUST-06383,Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),103.06,7022.79,No
CUST-06384,Female,1,No,No,0,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),63.99, ,No
CUST-06385,Male,1,Yes,Yes,58,Yes,No,DSL,No,No,Yes,No,No internet service,No,Two year,Yes,Electronic check,76.2,4472.24,No
CUST-06386,Female,0,Yes,Yes,33,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,77.39,2633.53,No
CUST-06387,Female,0,No,Yes,45,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,73.93,3364.74,No
CUST-06388,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),111.92,6478.34,No
CUST-06389,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),76.24,4871.36,No
CUST-06390,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,117.18,2064.92,No
CUST-06391,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),52.8,1431.1,No
CUST-06392,Male,0,Yes,Yes,39,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,80.01,3130.35,No
CUST-06393,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,112.52,6323.61,No
CUST-06394,Male,0,Yes,No,50,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,85.3,4327.59,No
CUST-06395,Male,1,Yes,Yes,21,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),43.18,899.56,No
CUST-06396,Male,0,No,No,67,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),101.73,6846.04,Yes
CUST-06397,Male,1,Yes,No,7,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,One year,Yes,Mailed check,70.49,576.56,No
CUST-06398,Male,0,Yes,No,59,Yes,No,DSL,No,No,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),90.74,5355.03,No
CUST-06399,Female,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,20.62,1305.29,No
CUST-06400,Male,0,No,No,35,Yes,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,57.9,2011.67,No
CUST-06401,Male,0,No,No,70,Yes,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.99,5733.97,Yes
CUST-06402,Male,0,Yes,No,28,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,85.64,2443.26,No
CUST-06403,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,71.76,4556.9,No
CUST-06404,Female,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No internet service,No,One year,No,Electronic check,22.06,1210.65,No
CUST-06405,Male,0,No,Yes,3,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),98.05,308.53,No
CUST-06406,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,81.09,5747.49,No
CUST-06407,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),27.59,1328.08,No
CUST-06408,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,104.46,3944.3,Yes
CUST-06409,Male,0,Yes,No,34,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,80.37,2698.44,Yes
CUST-06410,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,102.73,2447.07,No
CUST-06411,Female,1,Yes,Yes,43,No,No,DSL,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),101.39,4365.96,No
CUST-06412,Male,1,Yes,No,46,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,87.21,3960.31,No
CUST-06413,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,46.65,1700.27,Yes
CUST-06414,Male,0,No,No,30,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),95.22,2857.89,Yes
CUST-06415,Female,0,No,No,68,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,50.86,3522.39,No
CUST-06416,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),52.13,2206.0,No
CUST-06417,Male,0,No,No,54,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.7,4518.12,Yes
CUST-06418,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.56,1631.95,No
CUST-06419,Male,0,Yes,No,67,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.63,4112.83,No
CUST-06420,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,74.18,4998.88,No
CUST-06421,Male,0,No,Yes,41,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,40.54,1620.68,No
CUST-06422,Male,0,Yes,Yes,40,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),85.01,3402.29,No
CUST-06423,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),48.8,2464.68,No
CUST-06424,Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,106.73,515.91,No
CUST-06425,Female,0,No,No,52,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.19,1018.7,Yes
CUST-06426,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),65.84,1068.96,No
CUST-06427,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.15,5570.1,Yes
CUST-06428,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,47.39,3128.42,No
CUST-06429,Female,1,No,No,15,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,66.5,1021.64,No
CUST-06430,Male,0,Yes,No,51,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),28.57,1481.39,No
CUST-06431,Male,0,Yes,No,33,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29.6,974.94,Yes
CUST-06432,Male,0,No,No,19,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),81.73,1498.43,No
CUST-06433,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,98.81,5347.11,No
CUST-06434,Female,0,No,Yes,50,Yes,No phone service,No,No,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),24.05,1243.02,No
CUST-06435,Male,0,No,No,52,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),39.32,2109.19,No
CUST-06436,Female,0,No,Yes,48,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.07,3005.12,Yes
CUST-06437,Male,0,No,No,3,No,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,113.84,351.7,No
CUST-06438,Female,1,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,27.59,497.42,Yes
CUST-06439,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,94.36,3350.65,Yes
CUST-06440,Female,0,Yes,No,34,Yes,No phone service,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),79.15,2676.64,No
CUST-06441,Female,1,Yes,No,29,No,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),60.03,1660.34,No
CUST-06442,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),47.32,2903.11,No
CUST-06443,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,55.48,1170.72,Yes
CUST-06444,Male,0,Yes,Yes,51,Yes,Yes,No,No,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,60.29,3157.23,No
CUST-06445,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),105.54,7134.14,No
CUST-06446,Male,0,Yes,No,40,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.6,4675.3,Yes
CUST-06447,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),113.67,6020.15,No
CUST-06448,Male,0,Yes,No,29,No,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Credit card (automatic),32.63,982.57,No
CUST-06449,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.9,1050.97,Yes
CUST-06450,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),39.28,1567.28,No
CUST-06451,Male,1,No,No,13,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.36,616.42,No
CUST-06452,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),63.95,1251.06,Yes
CUST-06453,Female,1,No,No,24,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.25,1699.56,No
CUST-06454,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),55.07,2698.4,No
CUST-06455,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,110.4,5750.03,No
CUST-06456,Female,0,Yes,No,47,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,90.49,4222.08,No
CUST-06457,Male,0,No,Yes,69,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,87.43,5988.58,No
CUST-06458,Female,0,Yes,No,47,Yes,No phone service,No,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,75.72,3515.82,No
CUST-06459,Female,0,No,No,3,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,73.81,198.03,No
CUST-06460,Male,0,Yes,No,23,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,61.15,1333.33,No
CUST-06461,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),61.94,1866.58,No
CUST-06462,Female,1,Yes,No,28,No,Yes,No,No,No,No internet service,No,No,Yes,One year,No,Electronic check,111.93,3156.63,No
CUST-06463,Male,0,No,No,4,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,76.8,320.77,No
CUST-06464,Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,59.49,3919.58,Yes
CUST-06465,Male,0,No,No,52,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.97,3463.98,Yes
CUST-06466,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,110.95,7016.07,No
CUST-06467,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),52.55,1770.44,No
CUST-06468,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),117.75,1289.67,No
CUST-06469,Male,0,No,No,46,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,56.77,2646.32,Yes
CUST-06470,Male,1,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,97.22,5266.77,No
CUST-06471,Female,0,Yes,No,68,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,No,Mailed check,24.8,1685.29,No
CUST-06472,Male,1,Yes,Yes,37,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),58.9,2104.9,Yes
CUST-06473,Female,0,Yes,Yes,28,No,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,32.67,793.24,No
CUST-06474,Female,0,No,Yes,11,No,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),47.18,540.19,Yes
CUST-06475,Female,0,No,Yes,18,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,58.51,1075.3,No
CUST-06476,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),73.98,613.43,Yes
CUST-06477,Male,0,Yes,No,28,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,31.93,857.05,Yes
CUST-06478,Male,0,No,No,2,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),62.35,188.88,Yes
CUST-06479,Male,0,No,No,29,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,111.14,3256.75,Yes
CUST-06480,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),68.76,3934.56,No
CUST-06481,Male,1,No,No,52,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.77,1289.48,Yes
CUST-06482,Female,0,Yes,No,3,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),37.64,51.53,No
CUST-06483,Male,1,No,No,56,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),98.15,5575.84,No
CUST-06484,Male,0,Yes,No,53,No,No,DSL,No internet service,No,No,No,No internet service,No,One year,No,Bank transfer (automatic),48.57,2563.43,No
CUST-06485,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),102.91,2676.61,No
CUST-06486,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,48.09,659.42,No
CUST-06487,Female,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,73.91,877.67,No
CUST-06488,Male,0,No,No,71,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,76.61,5379.85,No
CUST-06489,Female,0,No,No,55,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.36,4562.78,No
CUST-06490,Male,0,No,No,52,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.21,4756.28,Yes
CUST-06491,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,No,Electronic check,117.59,5565.39,No
CUST-06492,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),18.68,490.96,Yes
CUST-06493,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.54,6245.76,No
CUST-06494,Male,0,No,No,29,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,97.9,2840.41,Yes
CUST-06495,Male,0,No,Yes,2,Yes,Yes,No,No,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,39.36,155.73,No
CUST-06496,Female,0,Yes,No,22,No,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),45.54,1054.27,No
CUST-06497,Male,1,No,Yes,28,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,77.91,2244.2,Yes
CUST-06498,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),39.02,1528.9,No
CUST-06499,Male,0,No,No,10,Yes,No phone service,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.26,790.37,No
CUST-06500,Female,1,Yes,No,20,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,36.11,702.06,No
CUST-06501,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),73.47,1714.97,Yes
CUST-06502,Male,0,No,No,64,No,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,96.92,6160.97,No
CUST-06503,Female,0,No,No,0,Yes,No,No,Yes,Yes,No,No,No,No internet service,Two year,No,Credit card (automatic),115.39, ,No
CUST-06504,Male,0,No,No,53,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),62.17,3350.95,No
CUST-06505,Male,0,No,No,71,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),54.05,3850.97,No
CUST-06506,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,98.06,3219.32,No
CUST-06507,Male,0,Yes,No,67,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),44.54,2978.76,No
CUST-06508,Male,0,No,Yes,28,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,63.06,1806.02,No
CUST-06509,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,No,Mailed check,36.74,57.71,No
CUST-06510,Female,1,No,No,10,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.13,985.02,Yes
CUST-06511,Female,0,No,No,7,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,59.83,533.37,Yes
CUST-06512,Female,1,No,No,61,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.4,4792.29,No
CUST-06513,Male,1,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.12,1035.52,Yes
